episode,goal_x,goal_y,goal_label,reason,success,return,steps,dist_start,dist_end,dist_min,ang_end,min_range_end,min_range_min,last_reward,mean_reward,avg_loss,epsilon,buffer_size,train_steps,c_step,c_progress,c_orient,c_obstacle,c_spin,c_near,c_far,c_term_override
484,-7.0,0.0,easy,collision,0,-65.58539553771361,103,7.0,4.1329500813742115,4.1329500813742115,0.48016274691242966,0.20000000298023224,0.20000000298023224,-80.0,-0.6367514129875108,22.106985953247662,0.2618772553598001,30174,29175,-0.020000000000000014,0.08350630830948899,0.11941447378009946,-0.017862581801645964,-0.02766990291262134,0.0,0.0,-0.7741397103628318
485,-7.0,0.0,easy,stuck,0,2523.0282307511616,217,7.0,0.9559928166322751,0.5374681920734564,-2.378750105291482,0.30000463128089905,0.28000232577323914,-17.288423373547133,11.62685820622655,21.602045450342416,0.25905117569382285,30391,29392,-0.01999999999999998,0.08355770299586725,0.062245842027858454,-0.09755250056218441,-0.02580645161290317,11.785703935958539,0.0,-0.16129032258064516
486,-7.0,0.0,easy,stuck,0,-30.36366983794914,132,7.0,5.072124298745692,4.6706914126619745,1.0298482530910107,1.200022578239441,0.4800034463405609,-34.992757660272936,-0.23002780180264498,21.10800181013165,0.25734702521293024,30523,29524,-0.020000000000000014,0.04381535684668882,0.03320224367883942,-0.0003029780857490771,-0.021590909090909074,0.0,0.0,-0.26515151515151514
487,-7.0,0.0,easy,stuck,0,-50.715682773311386,130,7.0,5.1225404744061045,4.392402273628846,1.9401851350444321,0.5834664106369019,0.2800014317035675,-35.18601056859491,-0.3901206367177799,21.673062397883488,0.25567965269575,30653,29654,-0.020000000000000014,0.04332598905216682,0.038088571543068536,-0.15691981269763067,-0.025384615384615356,0.0,0.0,-0.2692307692307692
488,-7.0,0.0,easy,collision,0,-77.82938551539678,179,7.0,3.846427090677572,3.846427090677572,0.7793046479138623,0.24000230431556702,0.24000230431556702,-80.0,-0.4348010363988647,21.82476155051972,0.2534014729113736,30832,29833,-0.020000000000000014,0.05285317725121389,0.0637890071590122,-0.060110389853322975,-0.02569832402234632,0.0,0.0,-0.4456345069334214
489,-7.0,0.0,easy,stuck,0,-29.42648173385881,133,7.0,5.174226241882239,4.699031308152515,0.5907846662441285,0.6426643133163452,0.5400059223175049,-34.94542442015622,-0.2212517423598407,22.29425515626606,0.25172190189025206,30965,29966,-0.020000000000000014,0.04118286672446078,0.04628719542697677,0.0,-0.02556390977443606,0.0,0.0,-0.2631578947368421
490,-7.0,0.0,easy,collision,0,-73.7950854895102,161,7.0,3.7779767263998636,3.7779767263998636,0.3966141197235906,0.24000124633312225,0.24000124633312225,-80.0,-0.45835456825782733,21.992312123316417,0.24970362458820206,31126,30127,-0.020000000000000014,0.0600377007503131,0.06550925359863465,-0.04745209013453181,-0.02236024844720494,0.0,0.0,-0.4940891840250383
491,-7.0,0.0,easy,stuck,0,-28.747633151513938,129,7.0,5.176345708576299,4.721751251103862,0.8969429777681199,1.3400206565856934,0.5854490399360657,-34.97639974384073,-0.2228498693915809,21.282951598943665,0.24809817920052818,31255,30256,-0.020000000000000014,0.04241056491683025,0.046600030807867836,0.0,-0.020542635658914718,0.0,0.0,-0.2713178294573643
492,-7.0,0.0,easy,collision,0,-72.69879892475467,160,7.0,3.589346600778443,3.589346600778443,0.44833828569755285,0.18000061810016632,0.18000061810016632,-80.0,-0.4543674932797167,22.293304371833802,0.24612126255399006,31415,30416,-0.020000000000000014,0.06394975123540421,0.07087140501421929,-0.05124902296811342,-0.01968749999999998,0.0,0.0,-0.49825212656122675
493,-7.0,0.0,easy,collision,0,-77.92281103153512,155,7.0,3.9746801804056555,3.9746801804056555,0.6631565240261379,0.2400026172399521,0.2400026172399521,-80.0,-0.5027278131066781,21.2295709056239,0.24422114772160455,31570,30571,-0.020000000000000014,0.05855457715343892,0.071027311852616,-0.07535348803766312,-0.02387096774193545,0.0,0.0,-0.5130852463331346
494,-7.0,0.0,easy,collision,0,-75.34589086398707,170,7.0,3.762509957471721,3.762509957471721,0.6933371716614132,0.22000159323215485,0.22000159323215485,-80.0,-0.44321112272933566,21.806793734606575,0.24215401405146025,31740,30741,-0.020000000000000014,0.05713217722108727,0.07633361432784116,-0.06588061539565816,-0.023235294117647024,0.0,0.0,-0.46756100476495877
495,-7.0,0.0,easy,stuck,0,-31.44704435857521,131,7.0,5.531298784188855,4.712528937671025,2.344390452848483,1.50732421875,0.5379804372787476,-35.321476206060424,-0.24005377372958175,22.0442775114802,0.24057304904777257,31871,30872,-0.020000000000000014,0.033634378988041495,0.03715154193886537,0.0,-0.023664122137404556,0.0,0.0,-0.26717557251908397
496,-7.0,0.0,easy,collision,0,-70.08370754930404,172,7.0,3.642271533044874,3.642271533044874,0.3712266309006087,0.1800030618906021,0.1800030618906021,-80.0,-0.4074634159843258,21.834807606630548,0.2385129404870672,32043,31044,-0.020000000000000014,0.05856503140038011,0.06664379091913558,-0.030231606994950495,-0.020639534883720903,0.0,0.0,-0.46180109642517003
497,-7.0,0.0,easy,collision,0,-67.70756451959755,86,7.0,3.9220136390845304,3.9220136390845304,-0.33883466729372147,0.24529096484184265,0.24529096484184265,-80.0,-0.7872972618557855,21.892585832019186,0.23748951120695277,32129,31130,-0.020000000000000014,0.10737161724123732,0.1159906141183278,-0.04314878582954407,-0.020348837209302337,0.0,0.0,-0.9271618701765043
498,-7.0,0.0,easy,collision,0,-66.71908382244526,77,7.0,3.834476260138772,3.834476260138772,-0.3536784709909444,0.232203409075737,0.232203409075737,-80.0,-0.8664816080837047,21.733181061682764,0.23657691165504302,32206,31207,-0.02000000000000001,0.12333209376082707,0.11734474516747039,-0.03670230972302425,-0.01753246753246754,0.0,0.0,-1.0329236697565105
499,-7.0,0.0,easy,stuck,0,2861.8016789601616,231,7.0,0.8444151388393814,0.5109747179326751,-2.498252713466853,0.3400028347969055,0.3139825165271759,-14.26940659864918,12.388751856970396,22.11443565005348,0.2338601001939045,32437,31438,-0.019999999999999955,0.0799426605345535,0.07103750162945732,-0.053513260114760625,-0.026839826839826778,12.489639933276106,0.0,-0.15151515151515152
500,0.0,-6.0,easy,success,1,421.66402371683415,87,7.0710678118654755,0.3515034866241469,0.3515034866241469,-0.050017691893831095,1.6502001285552979,1.1200000047683716,200.0,4.84671291628545,21.726967965049305,0.348480768742584,32524,31525,-0.020000000000000014,0.23170911466349411,0.1449976380324118,0.0,-0.004597701149425287,2.675031697917193,0.0,1.8195721668217761
501,0.0,-6.0,easy,success,1,516.4779545856295,94,7.0710678118654755,0.3563501345554729,0.3563501345554729,-0.06764392243398998,1.6572580337524414,1.1200000047683716,200.0,5.494446325379037,21.338236940667983,0.34684671132076067,32618,31619,-0.020000000000000014,0.21429950033968093,0.1432816496270999,0.0,-0.006382978723404255,3.4763209345383057,0.0,1.6869272195973544
502,0.0,-6.0,easy,success,1,678.6508361245653,106,7.0710678118654755,0.35972419127986716,0.35972419127986716,-0.2144715281129046,1.6046749353408813,1.1200000047683716,200.0,6.402366378533635,21.89388302137267,0.34501324090218144,32724,31725,-0.020000000000000014,0.18994368737506437,0.14658601612067165,0.0,-0.008018867924528304,4.5948919070146585,0.0,1.4989636359477694
503,0.0,-6.0,easy,success,1,708.1097944662051,109,7.0710678118654755,0.3863814515506146,0.3863814515506146,-0.2851504502343678,1.596469759941101,1.1200000047683716,200.0,6.496420132717478,21.533096925927957,0.3431379865673371,32833,31834,-0.020000000000000014,0.1839821934031612,0.1456612875722721,0.0,-0.008256880733944956,4.724194553771375,0.0,1.470838978704613
504,0.0,-6.0,easy,success,1,441.447842351835,85,7.0710678118654755,0.36437687393911755,0.36437687393911755,-0.40511310412964496,1.5689126253128052,1.1200000047683716,200.0,5.193504027668647,20.887046959820914,0.3416827083988279,32918,31919,-0.02000000000000001,0.23670673898563627,0.14275022219412023,0.0,-0.0023529411764705885,2.9654728200578226,0.0,1.8709271876075384
505,0.0,-6.0,easy,success,1,613.4138046762316,101,7.0710678118654755,0.38162447921299786,0.38162447921299786,-0.3668892965702115,1.5446642637252808,1.1200000047683716,200.0,6.0734040066953625,22.02109936440345,0.3399615173566406,33019,32020,-0.020000000000000014,0.19869633661343983,0.145231186740166,0.0,-0.009405940594059409,4.173955763070222,0.0,1.584926660865594
506,0.0,-6.0,easy,success,1,661.7310536773596,128,7.0710678118654755,0.32094195169253537,0.32094195169253537,-0.7435113076311666,1.511744737625122,1.1200000047683716,200.0,5.169773856854372,22.34316597878933,0.3377926571793919,33147,32148,-0.020000000000000014,0.15820607484780325,0.14557262940601443,0.0,-0.011328125000000005,3.6735062347714185,0.0,1.2238170428291355
507,0.0,-6.0,easy,success,1,604.9100371894538,104,7.0710678118654755,0.3218268253459995,0.3218268253459995,-0.18879838699959617,1.6438058614730835,1.1200000047683716,200.0,5.816442665283209,21.714387737787685,0.3360406507262625,33251,32252,-0.020000000000000014,0.19468964384190798,0.1483979449436928,0.0,-0.010096153846153848,3.997637905407795,0.0,1.5058133249359675
508,0.0,-6.0,easy,success,1,542.2185529979474,105,7.0710678118654755,0.35304109777306114,0.35304109777306114,-0.33422278675226114,1.5956249237060547,1.1200000047683716,200.0,5.163986219028071,22.133692596072244,0.3342810164005894,33356,32357,-0.020000000000000014,0.1919436204026405,0.1471961732789407,0.0,-0.008571428571428574,3.3448249328297175,0.0,1.5085929210882016
509,0.0,-6.0,easy,success,1,564.2248103557931,103,7.0710678118654755,0.3806030060996514,0.3806030060996514,-0.559990804382962,1.5152678489685059,1.1200000047683716,200.0,5.477910780153331,22.16238153328016,0.33256385173106084,33459,32460,-0.020000000000000014,0.1948679069640531,0.14711173597569435,0.0,-0.009708737864077673,3.6117885060097663,0.0,1.5538513690678954
510,0.0,-6.0,easy,success,1,810.4591752010251,120,7.0710678118654755,0.38817531990146037,0.38817531990146037,-0.4945592708946789,1.5376579761505127,1.1200000047683716,200.0,6.7538264600085425,22.23596285978953,0.3305743932278284,33579,32580,-0.020000000000000014,0.16707231229910038,0.14562464575196132,0.0,-0.012916666666666672,5.137071174759353,0.0,1.336974993864794
511,0.0,-6.0,easy,success,1,568.0939474864183,114,7.0710678118654755,0.3139754064391916,0.3139754064391916,-0.09951333362748827,1.7129361629486084,1.1200000047683716,200.0,4.9832802411089325,22.022688280072128,0.32869543233796356,33693,32694,-0.020000000000000014,0.17781822119542856,0.14500750102291074,0.0,-0.01228070175438597,3.323020347096389,0.0,1.3697148735485891
512,0.0,-6.0,easy,success,1,704.2526641729121,119,7.0710678118654755,0.3673173536542062,0.3673173536542062,-0.4578768895474554,1.5354560613632202,1.1200000047683716,200.0,5.918089614898421,21.58575017913049,0.32674545270804156,33812,32813,-0.020000000000000014,0.16900211239188073,0.14680008112968013,0.0,-0.013865546218487401,4.297302953437843,0.0,1.3388500141575046
513,0.0,-6.0,easy,success,1,456.84176015894764,98,7.0710678118654755,0.3915745166974924,0.3915745166974924,-0.3724879036601836,1.5672725439071655,1.1200000047683716,200.0,4.661650613866812,22.13701142097006,0.32514827633789944,33910,32911,-0.020000000000000014,0.20447428454595878,0.14748244287740414,0.0,-0.009693877551020412,2.7018026900924346,0.0,1.6375850739020357
514,0.0,-6.0,easy,success,1,513.1896248638068,103,7.0710678118654755,0.38342041914377484,0.38342041914377484,-0.5109424957214701,1.5504640340805054,1.1200000047683716,200.0,4.982423542367056,21.578483803758342,0.3234780255456245,34013,33014,-0.020000000000000014,0.19478584638995255,0.1472061781005377,0.0,-0.008737864077669905,3.1151658137639333,0.0,1.554003568190303
515,0.0,-6.0,easy,success,1,693.5047724668576,105,7.0710678118654755,0.3675693036268638,0.3675693036268638,-0.2562944365823361,1.5877596139907837,1.1200000047683716,200.0,6.604807356827215,21.75630376906622,0.32178417381631474,34118,33119,-0.020000000000000014,0.19152852880681748,0.14578312393560078,0.0,-0.008571428571428574,4.778753982477861,0.0,1.5173131501783637
516,0.0,-6.0,easy,success,1,457.5843738360347,87,7.0710678118654755,0.34551233339267395,0.34551233339267395,-0.4899075088266125,1.5872957706451416,1.1000394821166992,200.0,5.2595905038624675,22.556028092044524,0.3203874178877333,34205,33206,-0.020000000000000014,0.23191570615423457,0.14745788096815807,0.0,-0.005172413793103447,3.0892230329285484,0.0,1.8161662976046309
517,0.0,-6.0,easy,success,1,556.0040771137294,97,7.0710678118654755,0.39418545838040414,0.39418545838040414,-0.635401210110988,1.504967451095581,1.1200000047683716,200.0,5.732000794986901,22.038553542697553,0.31883726232271375,34302,33303,-0.020000000000000014,0.20650151608716713,0.14616656411219328,0.0,-0.007216494845360825,3.749113174113136,0.0,1.6574360355197657
518,0.0,-6.0,easy,success,1,618.5008552891156,95,7.0710678118654755,0.36135806666714315,0.36135806666714315,-0.36048925341231763,1.5522478818893433,1.1200000047683716,200.0,6.510535318832797,22.203518184862638,0.3173263388374776,34397,33398,-0.020000000000000014,0.211885570901,0.14688597354696134,0.0,-0.005263157894736841,4.503446723412826,0.0,1.6735802088667457
519,0.0,-6.0,easy,success,1,687.911933302365,106,7.0710678118654755,0.398104020110236,0.398104020110236,-0.39489350370334764,1.529744267463684,1.1200000047683716,200.0,6.489735219833632,23.026301896797037,0.3156489164018458,34503,33504,-0.020000000000000014,0.18885746580439355,0.14671483663583726,0.0,-0.008018867924528304,4.663853738594905,0.0,1.5183280467230253
520,0.0,-6.0,easy,success,1,648.3357719018904,102,7.0710678118654755,0.32781006839620414,0.32781006839620414,-0.5089662966826562,1.543585181236267,1.1200000047683716,200.0,6.356233057861671,21.84466042238123,0.31404316493087797,34605,33606,-0.020000000000000014,0.19833111010203738,0.1463951066392433,0.0,-0.008333333333333335,4.50047883187512,0.0,1.5393613425786035
521,0.0,-6.0,easy,success,1,639.3140016959975,102,7.0710678118654755,0.3825055231652232,0.3825055231652232,-0.5302345814433225,1.5053317546844482,1.1200000047683716,200.0,6.267784330352916,21.980352672876098,0.3124455821487686,34707,33708,-0.020000000000000014,0.1967224202558897,0.1466703433743664,0.0,-0.008333333333333335,4.382693465195198,0.0,1.5700314348607975
522,0.0,-6.0,easy,success,1,429.05334555490344,95,7.0710678118654755,0.3693791069790962,0.3693791069790962,-0.28660158454164897,1.576453447341919,1.1200000047683716,200.0,4.516351005841089,23.228282125372637,0.31096494790768975,34802,33803,-0.020000000000000014,0.21163227489114877,0.14651202896510523,0.0,-0.00631578947368421,2.5064435395505793,0.0,1.6780789519079402
523,0.0,-6.0,easy,success,1,423.7099461785398,88,7.0710678118654755,0.36870714753942346,0.36870714753942346,-0.6149201488533307,1.4921832084655762,1.1200000047683716,200.0,4.814885752028861,23.494570298628375,0.3095996738104698,34890,33891,-0.020000000000000014,0.22848956810202453,0.14564852807997347,0.0,-0.0062499999999999995,2.657076329895647,0.0,1.8099213259512164
524,0.0,-6.0,easy,success,1,439.0758595816827,102,7.0710678118654755,0.32028964868211657,0.32028964868211657,-0.2954597693119241,1.6095796823501587,1.1200000047683716,200.0,4.304665290016497,22.91760753182804,0.308024695707268,34992,33993,-0.020000000000000014,0.19855229891715773,0.14559539608493727,0.0,-0.009803921568627453,2.455751639428135,0.0,1.5345698771548948
525,0.0,-6.0,easy,success,1,573.9847075900723,98,7.0710678118654755,0.37974862647258295,0.37974862647258295,-0.49447600553925186,1.5192052125930786,1.1200000047683716,200.0,5.856986812143595,22.470563207353866,0.30651902895253125,35090,34091,-0.020000000000000014,0.20483630159366,0.14487207352620157,0.0,-0.0071428571428571435,3.9018444975316524,0.0,1.6325767966349396
526,0.0,-6.0,easy,success,1,487.92552335584963,96,7.0710678118654755,0.37844199798133277,0.37844199798133277,-0.3414398128785634,1.575622320175171,1.1200000047683716,200.0,5.082557534956767,23.475422898928326,0.30505122646241767,35186,34187,-0.020000000000000014,0.20914455668387952,0.1445730091494067,0.0,-0.005208333333333333,3.088355699487098,0.0,1.6656926029697159
527,0.0,-6.0,easy,success,1,517.190594991333,98,7.0710678118654755,0.3710942169777004,0.3710942169777004,-0.3208007864636597,1.5649440288543701,1.1200000047683716,200.0,5.2774550509319695,23.226829519077224,0.3035600944311971,35284,34285,-0.020000000000000014,0.2051012324965646,0.14520158981566716,0.0,-0.0076530612244897975,3.328357011207366,0.0,1.626448278636862
528,0.0,-6.0,easy,success,1,443.99043600702737,97,7.0710678118654755,0.3811747639130059,0.3811747639130059,-0.1436421797822982,1.663358211517334,1.1200000047683716,200.0,4.577220989763169,23.10629160379626,0.30209135582465996,35381,34382,-0.020000000000000014,0.2069039086995609,0.14533935000664655,0.0,-0.007731958762886599,2.6045530499215674,0.0,1.6481566398982803
529,0.0,-6.0,easy,success,1,644.0637191852725,100,7.0710678118654755,0.3902843457216041,0.3902843457216041,-0.40594839777309266,1.5494321584701538,1.1200000047683716,200.0,6.4406371918527245,23.66549837112427,0.30058463132743984,35481,34482,-0.020000000000000014,0.20042350398431613,0.1447241796794962,0.0,-0.008500000000000002,4.518618654112271,0.0,1.6053708540766407
530,0.0,-6.0,easy,success,1,555.7728283803422,95,7.0710678118654755,0.3204150594534307,0.3204150594534307,0.20531375096884164,1.7874267101287842,1.1200000047683716,200.0,5.850240298740443,23.173460809808027,0.2991602044098797,35576,34577,-0.020000000000000014,0.2131785079709067,0.1446272791978286,0.0,-0.005789473684210526,3.870162814031399,0.0,1.6480611712245192
531,0.0,-6.0,easy,success,1,641.0143399988973,103,7.0710678118654755,0.388958633463952,0.388958633463952,-0.3061181053931872,1.6192255020141602,1.1200000047683716,200.0,6.223440194164051,23.133154156138595,0.2976234514734643,35679,34680,-0.020000000000000014,0.1946245391767434,0.14470295133778657,0.0,-0.00679611650485437,4.354235585563299,0.0,1.5566732345910756
532,0.0,-6.0,easy,success,1,472.3765342634737,92,7.0710678118654755,0.3717493473940043,0.3717493473940043,-0.3918368360180935,1.5790754556655884,1.1200000047683716,200.0,5.134527546342105,23.429183991059013,0.2962574935593551,35771,34772,-0.020000000000000014,0.2184560368849392,0.14545344233901772,0.0,-0.007608695652173913,3.063942544654408,0.0,1.7342842181159137
533,0.0,-6.0,easy,success,1,424.49813502889435,92,7.0710678118654755,0.32246515471564025,0.32246515471564025,-0.49739038268639524,1.5486341714859009,1.1200000047683716,200.0,4.614110163357547,22.495465631070346,0.2948978047783195,35863,34864,-0.020000000000000014,0.22006313012445117,0.1460675288430122,0.0,-0.005434782608695651,2.570065808470725,0.0,1.7033484785280546
534,0.0,-6.0,easy,success,1,561.0033854863761,97,7.0710678118654755,0.37564107616525927,0.37564107616525927,-0.3402748614874831,1.5772167444229126,1.1200000047683716,200.0,5.783540056560579,23.09022045135498,0.29347097760700597,35960,34961,-0.020000000000000014,0.20707505368145,0.14560817193694786,0.0,-0.005670103092783504,3.809544581083446,0.0,1.6469823529515193
535,0.0,-6.0,easy,success,1,526.8764006966394,104,7.0710678118654755,0.3918454385738134,0.3918454385738134,-0.27244295895858794,1.6467429399490356,1.1200000047683716,200.0,5.066119237467687,22.92757444198315,0.29194885142798555,36064,35065,-0.020000000000000014,0.19266987615264408,0.14498649436101949,0.0,-0.00625,3.2104174917061723,0.0,1.544295375247851
536,0.0,-6.0,easy,success,1,387.4682374578983,90,7.0710678118654755,0.36283392344543025,0.36283392344543025,-0.07079594482608398,1.6634563207626343,1.1000394821166992,200.0,4.305202638421092,22.23577747344971,0.29063800045182436,36154,35155,-0.020000000000000014,0.2236077962806681,0.14401487797036566,0.0,-0.0061111111111111106,2.1982990150395176,0.0,1.765392060241652
537,0.0,-6.0,easy,success,1,411.3457309925734,99,7.0710678118654755,0.3464538750008958,0.3464538750008958,-0.20004584955674298,1.6406699419021606,1.1200000047683716,200.0,4.155007383763368,23.305808722370802,0.2892028613704848,36253,35254,-0.020000000000000014,0.20377617990498734,0.144253393166477,0.0,-0.007070707070707071,2.238153463455236,0.0,1.5958950543073738
538,0.0,-6.0,easy,success,1,531.0165805063082,93,7.0710678118654755,0.31979930804859996,0.31979930804859996,-0.47031043361155866,1.5769366025924683,1.1200000047683716,200.0,5.709855704368905,23.257044730647916,0.28786115640390014,36346,35347,-0.020000000000000014,0.2177828549618347,0.14464704316059115,0.0,-0.005913978494623655,3.689995448725139,0.0,1.683344336015963
539,0.0,-6.0,easy,success,1,1132.1844371551972,118,7.0710678118654755,0.3567040137154841,0.3567040137154841,0.31233044320533576,1.6773067712783813,1.1000394821166992,200.0,9.59478336572201,22.479830176143324,0.2861677337544709,36464,35465,-0.020000000000000014,0.17070416435974556,0.14334574435528918,0.0,-0.012288135593220345,7.968945923127429,0.0,1.344075669472767
540,0.0,-6.0,easy,success,1,393.3692257590784,90,7.0710678118654755,0.3527797029022222,0.3527797029022222,-0.4714791075894622,1.523232340812683,1.1200000047683716,200.0,4.370769175100871,23.279948912726507,0.28488284000920305,36554,35555,-0.020000000000000014,0.2239429369654418,0.14353530857366797,0.0,-0.0038888888888888888,2.267431569190818,0.0,1.7597482492598326
541,0.0,-6.0,easy,success,1,398.393884816507,100,7.0710678118654755,0.31693579021879026,0.31693579021879026,-0.08644255874729057,1.6553699970245361,1.1200000047683716,200.0,3.98393884816507,23.37224433898926,0.28346194548308296,36654,35655,-0.020000000000000014,0.20262396064940058,0.14396359139080414,0.0,-0.009500000000000003,2.1036702456658416,0.0,1.5631810504590231
542,0.0,-6.0,easy,success,1,614.9546008431605,97,7.0710678118654755,0.3849539827085461,0.3849539827085461,-0.9690997785763713,1.3509935140609741,1.1200000047683716,200.0,6.339738153022274,23.884135462574122,0.2820904493264647,36751,35752,-0.020000000000000014,0.2067870256440287,0.14032703838639812,0.0,-0.007216494845360825,4.366718884494348,0.0,1.6531216993428581
543,0.0,-6.0,easy,success,1,382.8368374607551,97,7.0710678118654755,0.3980859140874332,0.3980859140874332,-0.3741638465988415,1.5733708143234253,1.1200000047683716,200.0,3.9467715202139697,23.905306108219108,0.28072558898723754,36848,35849,-0.020000000000000014,0.2063808834364342,0.1429699962940522,0.0,-0.008762886597938146,1.9686632305886853,0.0,1.6575202964927362
544,0.0,-6.0,easy,success,1,406.8851647394503,94,7.0710678118654755,0.3657613881598678,0.3657613881598678,-0.17208123636691441,1.6019377708435059,1.1200000047683716,200.0,4.328565582334578,22.963275899278358,0.2794092416495193,36942,35943,-0.020000000000000014,0.2139991411820939,0.14389913450852077,0.0,-0.00797872340425532,2.306640518999806,0.0,1.6920055110484127
545,0.0,-6.0,easy,success,1,459.31530280652817,93,7.0710678118654755,0.37981504808932814,0.37981504808932814,-1.3129055079866574,1.3242332935333252,1.1200000047683716,200.0,4.938874223726109,23.386803965414725,0.2781129724305553,37035,36036,-0.020000000000000014,0.21584686334761763,0.13785078634821654,0.0,-0.006989247311827957,2.890700613486155,0.0,1.7214652078559487
546,0.0,-6.0,easy,success,1,446.2400208552238,95,7.0710678118654755,0.39013650597516697,0.39013650597516697,-0.7520755455371058,1.459122657775879,1.1200000047683716,200.0,4.6972633774234085,23.63714888723273,0.27679503544121764,37130,36131,-0.020000000000000014,0.21097677808074658,0.14159276627390938,0.0,-0.006842105263157895,2.6826398438431283,0.0,1.6888960944887816
547,0.0,-6.0,easy,success,1,543.7525537350923,95,7.0710678118654755,0.3698271937105493,0.3698271937105493,-1.1639404347343327,1.351467490196228,1.1200000047683716,200.0,5.72371109194834,22.932100476716695,0.2754833439638846,37225,36226,-0.020000000000000014,0.21161812478383982,0.1395116846698736,0.0,-0.006842105263157895,3.7204409957153985,0.0,1.678982392042385
548,0.0,-6.0,easy,success,1,481.172463962868,91,7.0710678118654755,0.3693018592401626,0.3693018592401626,-0.6206391264533959,1.4900027513504028,1.1000394821166992,200.0,5.287609494097451,22.711666631174612,0.2742327108307938,37316,36317,-0.020000000000000014,0.22093733909753782,0.14162152924496166,0.0,-0.004395604395604396,3.198826529287321,0.0,1.7506197008632343
549,0.0,-6.0,easy,success,1,428.2874952102611,98,7.0710678118654755,0.33858830289909153,0.33858830289909153,-0.4882583790238857,1.5440843105316162,1.1200000047683716,200.0,4.370280563370011,23.882135585862763,0.2728922239103828,37414,36415,-0.020000000000000014,0.20609631149897098,0.1411915348796835,0.0,-0.004591836734693877,2.439498458691888,0.0,1.6080860950341627
550,-2.0,2.0,easy,collision,0,-1573.0668740750336,109,10.295630140987,5.06702983379157,5.06702983379157,-0.725529419106584,0.24000295996665955,0.24000295996665955,-80.0,-14.43180618417462,23.053976575168996,0.34809764107754454,37523,36524,-0.020000000000000014,0.14390643047326873,0.12576937653968023,-0.15324888699645295,-0.017889908256880745,0.0,-13.778393748578114,-0.7319494473561159
551,-2.0,2.0,easy,collision,0,-1929.0611896138353,66,10.295630140987,6.662290692946628,6.662290692946628,-0.5354393348367354,0.24995747208595276,0.24995747208595276,-80.0,-29.228199842633867,23.45651233557499,0.3469507835460375,37589,36590,-0.02000000000000001,0.16515179309274416,0.13549872902084117,-0.060907176046660454,-0.015909090909090914,0.0,-28.2225788670574,-1.2094552307343003
552,-2.0,2.0,easy,collision,0,-1600.1920588839473,104,10.295630140987,4.911469691138755,4.911469691138755,-0.5208925205617696,0.24550339579582214,0.24550339579582214,-80.0,-15.38646210465334,23.059730887413025,0.3451512772549099,37693,36694,-0.020000000000000014,0.15531232066869938,0.12668304320884433,-0.0673938960983203,-0.01586538461538462,0.0,-14.797293678866355,-0.767904508950828
553,-2.0,2.0,easy,collision,0,-609.0000831934187,271,10.295630140987,1.2663542629478282,0.6533508600205257,-3.038107773567488,0.22000239789485931,0.22000239789485931,-80.0,-2.247232779311508,24.037778132955967,0.34050590478801657,37964,36965,-0.0199999999999999,0.09995508352072888,0.09305380228074987,-0.10482713800074869,-0.02343173431734312,4.038268503509094,-6.038839675022347,-0.2914116212816386
554,-2.0,2.0,easy,collision,0,-1870.970350816271,109,10.295630140987,5.319653732493994,5.319653732493994,-0.6730411573694997,0.24000295996665955,0.24000295996665955,-80.0,-17.164865603819003,23.671619406533896,0.3386551492276671,38073,37074,-0.020000000000000014,0.13695347913283504,0.12599798796186779,-0.21168536439948127,-0.020642201834862386,0.0,-16.445881290467067,-0.7296082142122906
555,-2.0,2.0,easy,stuck,0,-1672.2602982421008,245,10.295630140987,3.495501158973244,3.401151422611658,-1.834561961916305,0.4305848479270935,0.3400020897388458,-35.24793797304098,-6.82555223772286,23.379033170427594,0.334531827475615,38318,37319,-0.01999999999999993,0.08326688549404604,0.06949602865555897,-0.0644873706661925,-0.026122448979591775,0.0,-6.724848189369534,-0.14285714285714285
556,-2.0,2.0,easy,stuck,0,-1498.569936214485,244,10.295630140987,3.5673664798143054,3.379435078154272,-1.947997840798701,0.4601922333240509,0.3200019598007202,-35.20250680653571,-6.141680066452808,24.200379250479525,0.3304752333055734,38562,37563,-0.019999999999999934,0.08272455321113968,0.07078485417401328,-0.05269836231333311,-0.02520491803278683,0.0,-6.05384357054102,-0.14344262295081966
557,-2.0,2.0,easy,stuck,0,-1515.9428856816878,239,10.295630140987,3.612435661658463,3.4395284338159438,-2.0545591336380746,0.4800090193748474,0.34000521898269653,-35.23052211472564,-6.3428572622664765,23.259374474880584,0.326549459340432,38801,37802,-0.01999999999999994,0.08388947045182268,0.06822152373194511,-0.06538169054805484,-0.023849372384937187,0.0,-6.2392936788729045,-0.14644351464435146
558,-2.0,2.0,easy,stuck,0,-1597.6574970548775,231,10.295630140987,3.7478502496848027,3.564085203198295,-1.783604565500728,0.5168406367301941,0.32000136375427246,-35.10168084277923,-6.916266221016786,23.56134877060399,0.3227994175144639,39032,38033,-0.019999999999999955,0.08503610248444414,0.06696996316168265,-0.04730563168917899,-0.022727272727272683,0.0,-6.826724230731314,-0.15151515151515152
